VideoID,Username,Comment,Timestamp,Date,Clean_Comment
_5AKKX1MYR8,@RinaSetiawan-q2j,wajr sih ada dimna mana  mantap soal nya,2025-04-27T18:12:28Z,2025-04-27T18:12:28Z,wajr sih ada dimna mana mantap soal nya
_5AKKX1MYR8,@DaniNugraha-w9z,wajr sih ada dimna mana  mantap soal nya,2025-04-27T18:12:33Z,2025-04-27T18:12:33Z,wajr sih ada dimna mana mantap soal nya
_5AKKX1MYR8,@MelatiHartono-z3i,Udah di paling bener main di 🪐 𝑨𝑳𝑬𝑿𝑰𝑺17 🪐!.,2025-04-27T10:30:56Z,2025-04-27T10:30:56Z,udah di paling bener main di 17
_5AKKX1MYR8,@YuniPranata-b1s,Bonus di ⭐𝘼𝙇𝙀𝙓𝙄𝙎17 gokil sih!.,2025-04-27T10:30:41Z,2025-04-27T10:30:41Z,bonus di 17 gokil sih
_5AKKX1MYR8,@IrwanSeptiani-o4c,Baru ngerti aku kenapa ⭐𝘼𝙇𝙀𝙓𝙄𝙎17 viral.,2025-04-27T10:30:36Z,2025-04-27T10:30:36Z,baru ngerti aku kenapa 17 viral
_5AKKX1MYR8,@AnisaAini-w1s,Gacorrr parah sih di 🪐 𝑨𝑳𝑬𝑿𝑰𝑺17 🪐.,2025-04-27T10:29:12Z,2025-04-27T10:29:12Z,gacorrr parah sih di 17
_5AKKX1MYR8,@rizkidewi1441,suaranyaa boril memang sungguh luar biasaa,2025-04-27T10:28:58Z,2025-04-27T10:28:58Z,suaranyaa boril memang sungguh luar biasaa
_5AKKX1MYR8,@TaufikSantoso-e1h,"Kacau banget dah main ⭐𝘼𝙇𝙀𝙓𝙄𝙎17,terbaik!!.",2025-04-27T10:25:20Z,2025-04-27T10:25:20Z,kacau banget dah main 17terbaik
_5AKKX1MYR8,@LailaPuspita-l9f,Kecewa?⭐𝘼𝙇𝙀𝙓𝙄𝙎17 tidak akan mengecewakanmu sayy.,2025-04-27T10:25:06Z,2025-04-27T10:25:06Z,kecewa17 tidak akan mengecewakanmu sayy
_5AKKX1MYR8,@IndahKristanto-l7h,Gila sih di 🪐 𝑨𝑳𝑬𝑿𝑰𝑺17 🪐 pelayanan nya gokil!.,2025-04-27T10:24:52Z,2025-04-27T10:24:52Z,gila sih di 17 pelayanan nya gokil
_5AKKX1MYR8,@arifsolih8588,Alus bgt😊,2025-04-27T10:24:47Z,2025-04-27T10:24:47Z,alus bgt
_5AKKX1MYR8,@DimasLestari-s3p,Memang cuman ⭐𝘼𝙇𝙀𝙓𝙄𝙎17 yang bisa bikin nagih!.,2025-04-27T10:22:27Z,2025-04-27T10:22:27Z,memang cuman 17 yang bisa bikin nagih
_5AKKX1MYR8,@EkaHartono-j7z,Hanya di 🪐 𝑨𝑳𝑬𝑿𝑰𝑺17 🪐 aku bisa menang besar!.,2025-04-27T10:22:16Z,2025-04-27T10:22:16Z,hanya di 17 aku bisa menang besar
_5AKKX1MYR8,@AyuPutri-f6u,Jadilah pemenang berikutnya di 🪐 𝑨𝑳𝑬𝑿𝑰𝑺17 🪐.,2025-04-27T10:22:08Z,2025-04-27T10:22:08Z,jadilah pemenang berikutnya di 17
_5AKKX1MYR8,@IndahSanjaya-k8p,🪐 𝑨𝑳𝑬𝑿𝑰𝑺17 🪐 bisa ngubah nasibmu.,2025-04-27T10:21:58Z,2025-04-27T10:21:58Z,17 bisa ngubah nasibmu
_5AKKX1MYR8,@AndiHermawan-l9v,Game di 🪐 𝑨𝑳𝑬𝑿𝑰𝑺17 🪐 sih gokil gokil.,2025-04-27T10:21:53Z,2025-04-27T10:21:53Z,game di 17 sih gokil gokil
_5AKKX1MYR8,@elinerlina5496,Ini ada di spotify gaaa,2025-04-27T10:21:30Z,2025-04-27T10:21:30Z,ini ada di spotify gaaa
_5AKKX1MYR8,@SariWicaksono-p4w,Semua orang udah pada main nih di ⭐𝘼𝙇𝙀𝙓𝙄𝙎17,2025-04-27T10:21:18Z,2025-04-27T10:21:18Z,semua orang udah pada main nih di 17
_5AKKX1MYR8,@BagusLestari-i6h,skketernya dapat terus di 🪐 𝑨𝑳𝑬𝑿𝑰𝑺17 🪐.,2025-04-27T10:20:46Z,2025-04-27T10:20:46Z,skketernya dapat terus di 17
_5AKKX1MYR8,@NisaSubagio-x1r,07:05 seriusan A̳̳L̳̳E̳̳X̳̳I̳̳S̳̳1̳̳7̳  ada??,2025-04-27T10:16:26Z,2025-04-27T10:16:26Z,0705 seriusan alexis17 ada
_5AKKX1MYR8,@MayaYunita-p9z,Promo nya banyak banget di 🪐 𝑨𝑳𝑬𝑿𝑰𝑺17 🪐.,2025-04-27T10:15:42Z,2025-04-27T10:15:42Z,promo nya banyak banget di 17
_5AKKX1MYR8,@radityasulaiman4611,bakal jadi langganan sinema special lebaran idul fitri... trans TV / RCTI di beberapa tahun ke depan kayaknya? ,2025-04-27T10:13:31Z,2025-04-27T10:13:31Z,bakal jadi langganan sinema special lebaran idul fitri trans tv rcti di beberapa tahun ke depan kayaknya
_5AKKX1MYR8,@DaniRahmawati-f3d,Cuman butuh share komen udah dapet saldo gratis dari⭐𝘼𝙇𝙀𝙓𝙄𝙎17.,2025-04-27T10:12:57Z,2025-04-27T10:12:57Z,cuman butuh share komen udah dapet saldo gratis dari17
_5AKKX1MYR8,@MegaPratama-i6q,Dp di 🪐 𝑨𝑳𝑬𝑿𝑰𝑺17 🪐 secepat kilat!.,2025-04-27T10:12:42Z,2025-04-27T10:12:42Z,dp di 17 secepat kilat
_5AKKX1MYR8,@RinaHidayat-g8s,Kagum banget sama pelayanan ⭐𝘼𝙇𝙀𝙓𝙄𝙎17,2025-04-27T10:12:31Z,2025-04-27T10:12:31Z,kagum banget sama pelayanan 17
_5AKKX1MYR8,@DesiKhairunnisa-m9u,Serius deh cuman 🪐 𝑨𝑳𝑬𝑿𝑰𝑺17 🪐 yang terbaik!.,2025-04-27T10:12:26Z,2025-04-27T10:12:26Z,serius deh cuman 17 yang terbaik
_5AKKX1MYR8,@EkaGunawan-l9w,Sumpah di 🪐 𝑨𝑳𝑬𝑿𝑰𝑺17 🪐 win terus aku.,2025-04-27T10:12:21Z,2025-04-27T10:12:21Z,sumpah di 17 win terus aku
_5AKKX1MYR8,@IntanAnggraini-v9i,Gokil sih 🪐 𝑨𝑳𝑬𝑿𝑰𝑺17 🪐 bonus nya gk pernah berhenti.,2025-04-27T10:11:47Z,2025-04-27T10:11:47Z,gokil sih 17 bonus nya gk pernah berhenti
_5AKKX1MYR8,@UlfAzura,Suaranya jernih banget :') loop forever ini,2025-04-27T10:07:22Z,2025-04-27T10:07:22Z,suaranya jernih banget loop forever ini
_5AKKX1MYR8,@DesiKhairunnisa-u9q,"Wajar banget sih banyak yang suka sama 🪐 𝑨𝑳𝑬𝑿𝑰𝑺17 🪐, hasilnya ternyata nyata banget!.",2025-04-27T10:07:05Z,2025-04-27T10:07:05Z,wajar banget sih banyak yang suka sama 17 hasilnya ternyata nyata banget
_5AKKX1MYR8,@IrwanPratama-o7e,Tampilan?Fitur lengkap? ⭐𝘼𝙇𝙀𝙓𝙄𝙎17 punya semua,2025-04-27T10:06:46Z,2025-04-27T10:06:46Z,tampilanfitur lengkap 17 punya semua
_5AKKX1MYR8,@AgusKartini-r7z,dar der dor petir ̠🪐 𝑨𝑳𝑬𝑿𝑰𝑺17 🪐 keren!.,2025-04-27T10:04:53Z,2025-04-27T10:04:53Z,dar der dor petir 17 keren
_5AKKX1MYR8,@YuniFirmansyah-w2o,Abis pamerin ke temen lee wede 10jt di bayar di ⭐𝘼𝙇𝙀𝙓𝙄𝙎17.,2025-04-27T10:04:47Z,2025-04-27T10:04:47Z,abis pamerin ke temen lee wede 10jt di bayar di 17
_5AKKX1MYR8,@SitiWicaksono-t8e,Aku spi-n pecah mulu di ⭐𝘼𝙇𝙀𝙓𝙄𝙎17,2025-04-27T10:04:40Z,2025-04-27T10:04:40Z,aku spin pecah mulu di 17
_5AKKX1MYR8,@MegaPutri-y6p,"wow abis wede besar di 🪐 𝑨𝑳𝑬𝑿𝑰𝑺17 🪐,gokil!.",2025-04-27T10:04:36Z,2025-04-27T10:04:36Z,wow abis wede besar di 17 gokil
_5AKKX1MYR8,@AldiKristanto-m3r,Kecewa?⭐𝘼𝙇𝙀𝙓𝙄𝙎17 tidak akan mengecewakanmu sayy.,2025-04-27T10:04:30Z,2025-04-27T10:04:30Z,kecewa17 tidak akan mengecewakanmu sayy
_5AKKX1MYR8,@BayuPermata-w7y,Aku abis menang besar di 🪐 𝑨𝑳𝑬𝑿𝑰𝑺17 🪐.,2025-04-27T10:04:23Z,2025-04-27T10:04:23Z,aku abis menang besar di 17
_5AKKX1MYR8,@aban4527,Akhirnya lagu ini bisa dipakai nguli,2025-04-27T09:58:22Z,2025-04-27T09:58:22Z,akhirnya lagu ini bisa dipakai nguli
_5AKKX1MYR8,@SalahKirim-n6b,Gas up,2025-04-27T17:52:27Z,2025-04-27T17:52:27Z,gas up
_5AKKX1MYR8,@nengtys2093,Up yuk ...,2025-04-27T09:52:59Z,2025-04-27T09:52:59Z,up yuk
_5AKKX1MYR8,@manusiaberbakat3616,belum sempet nonton karena sibuk :( semoga ada waktunya nonton,2025-04-27T09:52:46Z,2025-04-27T09:52:46Z,belum sempet nonton karena sibuk semoga ada waktunya nonton
_5AKKX1MYR8,@muhammadkurhi1585,Soothing,2025-04-27T09:52:46Z,2025-04-27T09:52:46Z,soothing
_5AKKX1MYR8,@buatsendiriaja7975,Tinggal versi kepala desa plis,2025-04-27T09:48:35Z,2025-04-27T09:48:35Z,tinggal versi kepala desa plis
_5AKKX1MYR8,@Kosancampur,Wis trending jg🎉,2025-04-27T09:46:13Z,2025-04-27T09:46:13Z,wis trending jg
_5AKKX1MYR8,@neysdive5964,Harus buat konser jumbo sih,2025-04-27T09:45:51Z,2025-04-27T09:45:51Z,harus buat konser jumbo sih
_5AKKX1MYR8,@wantyanwar7945,Nangissss ayahhh Don keren banget 🥺🥺🥺,2025-04-27T09:40:33Z,2025-04-27T09:40:33Z,nangissss ayahhh don keren banget
_5AKKX1MYR8,@abeabean,"Dapet banget feel pesan dari Ayahnya ❤
Tinggal versi Dewi Persik nihh ditunggu ...",2025-04-27T09:35:11Z,2025-04-27T09:35:11Z,dapet banget feel pesan dari ayahnya tinggal versi dewi persik nihh ditunggu
_5AKKX1MYR8,@Dunia_Bapak,Versi pa kades 😅,2025-04-27T09:33:52Z,2025-04-27T09:33:52Z,versi pa kades
_5AKKX1MYR8,@ruswidayanti1462,Sudah masuk tr3nding 12,2025-04-27T09:33:33Z,2025-04-27T09:33:33Z,sudah masuk tr3nding 12
_5AKKX1MYR8,@Dicho11-ib5oq,Gila trending good voice mas Ariel,2025-04-27T09:33:33Z,2025-04-27T09:33:33Z,gila trending good voice mas ariel
_5AKKX1MYR8,@immanuelchr9485,enak bgt suaranya,2025-04-27T09:33:33Z,2025-04-27T09:33:33Z,enak bgt suaranya
_5AKKX1MYR8,@ROO-h9r,Alhamdulillah trending,2025-04-27T09:29:00Z,2025-04-27T09:29:00Z,alhamdulillah trending
_5AKKX1MYR8,@eduUciSubroto,"Gak harus jadi sultan, cukup buka 𝗞𝗢𝗜𝗦𝗟𝗢𝗧💥 👑",2025-04-27T09:22:37Z,2025-04-27T09:22:37Z,gak harus jadi sultan cukup buka
_5AKKX1MYR8,@eduPutraHalim,Main 𝗠𝗜𝗬𝗔𝟴𝟴💥 itu kayak cheat buat hidup boros 💳➡💰,2025-04-27T09:22:33Z,2025-04-27T09:22:33Z,main itu kayak cheat buat hidup boros
_5AKKX1MYR8,@eduRobbyPangestu,🎉𝗠𝗜𝗬𝗔𝟴𝟴✨ bikin semua jam kosong jadi berkah!,2025-04-27T09:22:28Z,2025-04-27T09:22:28Z,bikin semua jam kosong jadi berkah
_5AKKX1MYR8,@eduSariSuharto,✨𝗞𝗢𝗜𝗦𝗟𝗢𝗧🎉 tuh tempat lo bisa rebahan tapi tetap berpenghasilan,2025-04-27T09:22:23Z,2025-04-27T09:22:23Z,tuh tempat lo bisa rebahan tapi tetap berpenghasilan
_5AKKX1MYR8,@eduRinaSantoso,𝗠𝗜𝗬𝗔𝟴𝟴💥 kasih makna baru buat kata ‘modal kecil’ 🧐,2025-04-27T09:22:19Z,2025-04-27T09:22:19Z,kasih makna baru buat kata modal kecil
_5AKKX1MYR8,@eduPanduWijaya,"Yang gue buka tiap pagi tuh bukan medsos, tapi ✨𝗞𝗢𝗜𝗦𝗟𝗢𝗧🎉.",2025-04-27T09:22:14Z,2025-04-27T09:22:14Z,yang gue buka tiap pagi tuh bukan medsos tapi
_5AKKX1MYR8,@eduPanduPangestu,𝗠𝗜𝗬𝗔𝟴𝟴💥 bikin penasaran semua orang,2025-04-27T09:22:09Z,2025-04-27T09:22:09Z,bikin penasaran semua orang
_5AKKX1MYR8,@eduLinaLatif,"🎉𝗠𝗜𝗬𝗔𝟴𝟴✨ itu bukan sekadar coba-coba, tapi tempat lo kembali lagi.",2025-04-27T09:22:05Z,2025-04-27T09:22:05Z,itu bukan sekadar cobacoba tapi tempat lo kembali lagi
_5AKKX1MYR8,@eduOlgaLatif,"Gue udah stop cari aplikasi lain, cukup 𝗞𝗢𝗜𝗦𝗟𝗢𝗧💥!",2025-04-27T09:22:01Z,2025-04-27T09:22:01Z,gue udah stop cari aplikasi lain cukup
_5AKKX1MYR8,@ellyanadk3427,Fersi bapak anak sama ibunya di gabung dong,2025-04-27T09:21:58Z,2025-04-27T09:21:58Z,fersi bapak anak sama ibunya di gabung dong
_5AKKX1MYR8,@karisyaputri-u8p,Versi,2025-04-27T09:31:13Z,2025-04-27T09:31:13Z,versi
_5AKKX1MYR8,@eduIwanRidwan,"Main dikit, hasil 🤑! Gila sih 𝗞𝗢𝗜𝗦𝗟𝗢𝗧💥",2025-04-27T09:21:56Z,2025-04-27T09:21:56Z,main dikit hasil gila sih
_5AKKX1MYR8,@eduFarahPermana,🎉𝗠𝗜𝗬𝗔𝟴𝟴✨ bikin gue tetap tenang di tanggal merah!,2025-04-27T09:21:51Z,2025-04-27T09:21:51Z,bikin gue tetap tenang di tanggal merah
_5AKKX1MYR8,@eduHestiHaryanto,🎉𝗠𝗜𝗬𝗔𝟴𝟴✨ selalu hadir di komen-komen paling panas!,2025-04-27T09:21:47Z,2025-04-27T09:21:47Z,selalu hadir di komenkomen paling panas
_5AKKX1MYR8,@eduJihanBasuki,𝗞𝗢𝗜𝗦𝗟𝗢𝗧💥 kasih rasa senang lewat promonya,2025-04-27T09:21:42Z,2025-04-27T09:21:42Z,kasih rasa senang lewat promonya
_5AKKX1MYR8,@eduErlinNurhadi,𝗠𝗜𝗬𝗔𝟴𝟴💥 tuh tempat yang diam-diam ngasih banyak,2025-04-27T09:21:37Z,2025-04-27T09:21:37Z,tuh tempat yang diamdiam ngasih banyak
_5AKKX1MYR8,@eduDinaPutri,Main ✨𝗞𝗢𝗜𝗦𝗟𝗢𝗧🎉 = jadi versi upgrade dari diri sendiri,2025-04-27T09:21:33Z,2025-04-27T09:21:33Z,main jadi versi upgrade dari diri sendiri
_5AKKX1MYR8,@fishi.a,8jt dibikin versi trio mbeekk,2025-04-27T09:19:09Z,2025-04-27T09:19:09Z,8jt dibikin versi trio mbeekk
_5AKKX1MYR8,@fariedarielansyah8341,Kek suara boriel ?,2025-04-27T09:16:03Z,2025-04-27T09:16:03Z,kek suara boriel
_5AKKX1MYR8,@linanurmalawati8087,"Yang  nyanyi udah lengkap,
Versi don
Versi ibu don
Versi  ayah don
Semuanya  ada karakter  masing2 dari suaranya",2025-04-27T09:15:33Z,2025-04-27T09:15:33Z,yang nyanyi udah lengkap versi don versi ibu don versi ayah don semuanya ada karakter masing2 dari suaranya
_5AKKX1MYR8,@Rahmat-kg4pc,"Percaya ga percaya
Saat gw ngetik ini,mata gw lagi berlinang2..Keren
Semoga Trending 1 lah",2025-04-27T09:15:08Z,2025-04-27T09:15:08Z,percaya ga percaya saat gw ngetik inimata gw lagi berlinang2keren semoga trending 1 lah
_5AKKX1MYR8,@Rahmat-kg4pc,"Langsung Trending 1 lah
Menyala Uda Ariel",2025-04-27T09:13:05Z,2025-04-27T09:13:05Z,langsung trending 1 lah menyala uda ariel
_5AKKX1MYR8,@Ushibell__,Merinding.ku putar ulang terus,2025-04-27T09:12:47Z,2025-04-27T09:12:47Z,merindingku putar ulang terus
_5AKKX1MYR8,@thesetia1,"Buat versi duetnya sama BCL, ayah dan ibu",2025-04-27T09:11:47Z,2025-04-27T09:11:47Z,buat versi duetnya sama bcl ayah dan ibu
_5AKKX1MYR8,@lukmannurhakim1537,Apapun lagu yg di nyanyikan boril jadi nambah enaknya,2025-04-27T09:08:38Z,2025-04-27T09:08:38Z,apapun lagu yg di nyanyikan boril jadi nambah enaknya
_5AKKX1MYR8,@aseptaufik8156,asli na teu bosen2 ngadangu lagu JUMBO...,2025-04-27T09:04:38Z,2025-04-27T09:04:38Z,asli na teu bosen2 ngadangu lagu jumbo
_5AKKX1MYR8,@shintat8326,"Syahduuuuuu sekaliiiiiiiii versii ayah don, meleleeehhh 🥹🥹🥹🥹🥹🥹",2025-04-27T08:57:55Z,2025-04-27T08:57:55Z,syahduuuuuu sekaliiiiiiiii versii ayah don meleleeehhh
_5AKKX1MYR8,@al_aadiyat,"10 juta penonton harus versi satu keluarga, papa mama don dan nenek...",2025-04-27T08:51:07Z,2025-04-27T08:51:07Z,10 juta penonton harus versi satu keluarga papa mama don dan nenek
_5AKKX1MYR8,@ahmadmunzamil6042,"Pokoknya terbaik dah film ini, nggak nyesel nunggu nya",2025-04-27T08:49:00Z,2025-04-27T08:49:00Z,pokoknya terbaik dah film ini nggak nyesel nunggu nya
_5AKKX1MYR8,@Vidi__Handoko,"Tapi jujur lagu dan film nya keren banget, bikin saya mbok dekkk",2025-04-27T08:46:27Z,2025-04-27T08:46:27Z,tapi jujur lagu dan film nya keren banget bikin saya mbok dekkk
_5AKKX1MYR8,@Mustafa-yq6zp,"Sidang MK pikirin, jangan cuman nyanyi aja yg jelas... 😂😂",2025-04-27T08:42:14Z,2025-04-27T08:42:14Z,sidang mk pikirin jangan cuman nyanyi aja yg jelas
_5AKKX1MYR8,@ime22kaka,Ini likenya Organik sih,2025-04-27T08:39:59Z,2025-04-27T08:39:59Z,ini likenya organik sih
_5AKKX1MYR8,@erlangga_site,Mantap boriel,2025-04-27T08:39:28Z,2025-04-27T08:39:28Z,mantap boriel
_5AKKX1MYR8,@abyankurnia7279,"Versi ayah don : proses pembuatan lagu buat dinyanyikan ibu
Versi ibu don : proses finishing ke don buat dinyanyikan bareng
Versi don : mixing mastering full version",2025-04-27T08:36:10Z,2025-04-27T08:36:10Z,versi ayah don proses pembuatan lagu buat dinyanyikan ibu versi ibu don proses finishing ke don buat dinyanyikan bareng versi don mixing mastering full version
_5AKKX1MYR8,@leeeha,Gurih banget suara ayah don,2025-04-27T08:30:46Z,2025-04-27T08:30:46Z,gurih banget suara ayah don
_5AKKX1MYR8,@jelliprinces,"Pantes yg pintar2 pada nyari cuan di 𝐁𝐔𝐀𝐘𝐀𝐖𝐈𝐍🤭, emang paling mantap sih di 𝐁𝐔𝐀𝐘𝐀𝐖𝐈𝐍, ga ada lawan bos 🚀🚀🚀",2025-04-27T08:22:16Z,2025-04-27T08:22:16Z,pantes yg pintar2 pada nyari cuan di emang paling mantap sih di ga ada lawan bos
_5AKKX1MYR8,@AndinBie,Suara Ayah Don terdengar Enak bngt di telinga ❤,2025-04-27T08:10:08Z,2025-04-27T08:10:08Z,suara ayah don terdengar enak bngt di telinga
_5AKKX1MYR8,@rahmanmargolang8526,Ko merinding ya...,2025-04-27T08:04:55Z,2025-04-27T08:04:55Z,ko merinding ya
_5AKKX1MYR8,@pendapatjoseph2025,Don ketahuan gairah dapat dari siapa...,2025-04-27T08:04:36Z,2025-04-27T08:04:36Z,don ketahuan gairah dapat dari siapa
_5AKKX1MYR8,@carlhendry,Sangat mulus ketika masuk ke telinga,2025-04-27T07:56:52Z,2025-04-27T07:56:52Z,sangat mulus ketika masuk ke telinga
_5AKKX1MYR8,@ellyachmalia4114,Ayah Don kalo nyanyi memang deep banget.. diulang2 terus tambah enak..❤,2025-04-27T07:56:26Z,2025-04-27T07:56:26Z,ayah don kalo nyanyi memang deep banget diulang2 terus tambah enak
_5AKKX1MYR8,@yusrianarusna9351,wow,2025-04-27T07:53:23Z,2025-04-27T07:53:23Z,wow
_5AKKX1MYR8,@alielabella1199,"Lirik nya big power bget,, bener2 pengingat yg bgus",2025-04-27T07:50:18Z,2025-04-27T07:50:18Z,lirik nya big power bget bener2 pengingat yg bgus
_5AKKX1MYR8,@HasyrwanOkto,Enakk bangett suara nyaaa❤,2025-04-27T07:46:57Z,2025-04-27T07:46:57Z,enakk bangett suara nyaaa
_5AKKX1MYR8,@daegalla2203,"ibu don✔️
don✔️
ayah don✔️

tinggal nunggu:
1. ayah ibu don duet
2. ayah, ibu, don👍🏻👍🏻👍🏻

PLSSS MINNNN I BEG U",2025-04-27T07:40:57Z,2025-04-27T07:40:57Z,ibu don don ayah don tinggal nunggu 1 ayah ibu don duet 2 ayah ibu don plsss minnnn i beg u
_5AKKX1MYR8,@ZaarBmx,Kirain bakalan rilis 5th lagi kalau ariel yg nyanyi😅,2025-04-27T07:37:19Z,2025-04-27T07:37:19Z,kirain bakalan rilis 5th lagi kalau ariel yg nyanyi
_5AKKX1MYR8,@GinayaAldiinar,Kak coba pakai suara Meri di lagu  selalu ada di nadimu,2025-04-27T07:35:26Z,2025-04-27T07:35:26Z,kak coba pakai suara meri di lagu selalu ada di nadimu
_5AKKX1MYR8,@RullEA037,"Kala nanti badai 'kan datang
Angin akan buat kau goyah
Maafkan, hidup memang
Ingin kau lebih kuat

Andaikan, saat itu datang
Kami tak ada menemani
Aku ingin kau mendengar
Nyanyianku di sini

Sedikit, demi sedikit
Engkau akan berteman pahit
Luapkanlah saja bila harus menangis
Anakku, ingatlah semua
Lelah tak akan tersia
Usah, kau takut pada keras dunia

Akhirnya takkan ada akhir
Doaku agar kau selalu
Arungi hidup berbalut senyuman di hati

Doaku agar kau selalu
Ingat bahagia meski kadang hidup tak baik saja

Nyanyian ini bukan sekedar nada
Aku ingin kau mendengarnya
Dengan hatimu bukan telinga
Ingatlah ini bukan sekedar kata
Maksudnya kelak akan menjadi makna
Ungkapan cintaku dari hati",2025-04-27T07:32:50Z,2025-04-27T07:32:50Z,kala nanti badai kan datang angin akan buat kau goyah maafkan hidup memang ingin kau lebih kuat andaikan saat itu datang kami tak ada menemani aku ingin kau mendengar nyanyianku di sini sedikit demi sedikit engkau akan berteman pahit luapkanlah saja bila harus menangis anakku ingatlah semua lelah tak akan tersia usah kau takut pada keras dunia akhirnya takkan ada akhir doaku agar kau selalu arungi hidup berbalut senyuman di hati doaku agar kau selalu ingat bahagia meski kadang hidup tak baik saja nyanyian ini bukan sekedar nada aku ingin kau mendengarnya dengan hatimu bukan telinga ingatlah ini bukan sekedar kata maksudnya kelak akan menjadi makna ungkapan cintaku dari hati
_5AKKX1MYR8,@NaddiaDucky,"10 juta duet , ayah ibu don ! Setuju ? Yang setuju tolong balas komentar ini ya !",2025-04-27T07:26:58Z,2025-04-27T07:26:58Z,10 juta duet ayah ibu don setuju yang setuju tolong balas komentar ini ya
_5AKKX1MYR8,@oomturtle7096,"Iya, versi satu keluarga",2025-04-27T16:43:15Z,2025-04-27T16:43:15Z,iya versi satu keluarga
_5AKKX1MYR8,@susiuci5403,Versi fullnya mana ni 🧐,2025-04-27T07:21:18Z,2025-04-27T07:21:18Z,versi fullnya mana ni
_5AKKX1MYR8,@ariezuhri3239,Nutupin lagu Topeng yg di release Ariel di yutub nya,2025-04-27T07:11:29Z,2025-04-27T07:11:29Z,nutupin lagu topeng yg di release ariel di yutub nya
_5AKKX1MYR8,@alibrahim449,"Mau anak, ibu dan ayah yang nyanyiin tetep aja bikin gua nangis.",2025-04-27T06:54:50Z,2025-04-27T06:54:50Z,mau anak ibu dan ayah yang nyanyiin tetep aja bikin gua nangis
_5AKKX1MYR8,@haikalsidpierre,"Inimah suara a Boril kaya zaman prime Peterpan😭🫶🏻
Love banget buat Ayah Donnn🤍",2025-04-27T06:54:21Z,2025-04-27T06:54:21Z,inimah suara a boril kaya zaman prime peterpan love banget buat ayah donnn
_5AKKX1MYR8,@AnakBawang-d7q,Kekasih ibu norma,2025-04-27T11:25:51Z,2025-04-27T11:25:51Z,kekasih ibu norma
_5AKKX1MYR8,@mustamsikin272,"Kenapa gak full version sih Riel ? Part yg ""nyanyian ini bukan sekedar nada"" nya gak ada ???? 😂😂😂😂",2025-04-27T06:47:30Z,2025-04-27T06:47:30Z,kenapa gak full version sih riel part yg nyanyian ini bukan sekedar nada nya gak ada
_5AKKX1MYR8,@nabilnugroho6973,AKHIRNYAAAA,2025-04-27T06:46:47Z,2025-04-27T06:46:47Z,akhirnyaaaa
_5AKKX1MYR8,@abduljabbar-bp3sl,Seperti Mendengar suara ayah yang bijak memberi nasehat melalui lagu..😊,2025-04-27T06:46:46Z,2025-04-27T06:46:58Z,seperti mendengar suara ayah yang bijak memberi nasehat melalui lagu
_5AKKX1MYR8,@putrigreenpeas8889,Aahh full version please gak mau tauu 😭😭😭,2025-04-27T06:45:24Z,2025-04-27T06:45:24Z,aahh full version please gak mau tauu
_5AKKX1MYR8,@andijulianto6053,SPOTIFY PLEASE!!!,2025-04-27T06:41:15Z,2025-04-27T06:41:15Z,spotify please
_5AKKX1MYR8,@eat_travel_education,ini lebih nyess yaa. Ariel keren,2025-04-27T06:40:34Z,2025-04-27T06:40:34Z,ini lebih nyess yaa ariel keren
_5AKKX1MYR8,@2005fathur,"dengerin ini, sambil nutup mata, ngapa gw bayangin alm. bapak gw lagi ngasih wejangan yaa?",2025-04-27T06:36:59Z,2025-04-27T06:36:59Z,dengerin ini sambil nutup mata ngapa gw bayangin alm bapak gw lagi ngasih wejangan yaa
_5AKKX1MYR8,@vitasindojayatransport,yang sudah jadi orangtua dan ditinggal orang tua ☝️,2025-04-27T06:30:26Z,2025-04-27T06:30:26Z,yang sudah jadi orangtua dan ditinggal orang tua
_5AKKX1MYR8,@Evan-gm1vr,Kok story board,2025-04-27T06:24:18Z,2025-04-27T06:24:18Z,kok story board
_5AKKX1MYR8,@romoferus,bagi chordddddd,2025-04-27T06:17:25Z,2025-04-27T06:17:25Z,bagi chordddddd
_5AKKX1MYR8,@maungbandung1574,Versi nenek nya don belum,2025-04-27T06:15:09Z,2025-04-27T06:15:09Z,versi nenek nya don belum
_5AKKX1MYR8,@Iemham29,share chordnya lah.... versi Ariel lebih pas buat suara cowok,2025-04-27T06:11:31Z,2025-04-27T06:11:31Z,share chordnya lah versi ariel lebih pas buat suara cowok
_5AKKX1MYR8,@maribelajar5667,Visinema pictures mau request suaranya nurman,2025-04-27T06:03:56Z,2025-04-27T06:03:56Z,visinema pictures mau request suaranya nurman
_5AKKX1MYR8,@fathirbulbul,abis dari sdb itu sekolah kakak aku ke sdit ar rauf bandar lampung itu sekolah aku,2025-04-27T06:02:51Z,2025-04-27T06:02:51Z,abis dari sdb itu sekolah kakak aku ke sdit ar rauf bandar lampung itu sekolah aku
_5AKKX1MYR8,@TheSumiseno,Duet sama ibu don lah.... Yang req sama ibu don like ==>,2025-04-27T06:01:28Z,2025-04-27T06:01:28Z,duet sama ibu don lah yang req sama ibu don like
_5AKKX1MYR8,@muveed25,"Plot twist : Don anak artis, ortunya pura2 kecelakaan karena Don jadi beban dan menghambat karir mereka 😂",2025-04-27T06:00:06Z,2025-04-27T06:00:06Z,plot twist don anak artis ortunya pura2 kecelakaan karena don jadi beban dan menghambat karir mereka
